Time	Channel A	Channel B
(us)	(V)	(mV)

29.23599923	-9.96924210	3.95238662
29.23999923	-9.96924210	3.95238662
29.24399923	-9.96924210	3.95238662
29.24799923	-9.96924210	0.00000000
29.25199923	-9.96924210	3.95238662
29.25599923	-9.96924210	3.95238662
29.25999923	-9.96924210	0.00000000
29.26399923	-9.96924210	3.95238662
29.26799923	-9.96924210	3.95238662
29.27199923	-9.96924210	3.95238662
29.27599923	-9.96924210	3.95238662
29.27999923	-9.96924210	3.95238662
29.28399923	-9.96924210	0.00000000
29.28799923	-9.96924210	3.95238662
29.29199923	-9.96924210	3.95238662
29.29599923	-9.96924210	3.95238662
29.29999923	-9.96924210	0.00000000
29.30399923	-9.96924210	3.95238662
29.30799923	-9.96924210	0.00000000
29.31199923	-9.96924210	3.95238662
29.31599923	-9.96924210	3.95238662
29.31999922	-9.96924210	3.95238662
29.32399922	-9.96924210	3.95238662
29.32799922	-9.96924210	3.95238662
29.33199922	-9.96924210	3.95238662
29.33599922	-9.96924210	0.00000000
29.33999922	-9.96924210	3.95238662
29.34399922	-9.96924210	3.95238662
29.34799922	-9.96924210	3.95238662
29.35199922	-9.96924210	3.95238662
29.35599922	-9.96924210	3.95238662
29.35999922	-9.96924210	0.00000000
29.36399922	-9.96924210	3.95238662
29.36799922	-9.96924210	0.00000000
29.37199922	-9.96924210	0.00000000
29.37599922	-9.96924210	3.95238662
29.37999922	-9.96924210	3.95238662
29.38399922	-9.96924210	3.95238662
29.38799922	-9.96924210	0.00000000
29.39199922	-9.96924210	3.95238662
29.39599922	-9.96924210	3.95238662
29.39999922	-9.96924210	0.00000000
29.40399922	-9.96924210	3.95238662
29.40799922	-9.96924210	3.95238662
29.41199922	-9.96924210	3.95238662
29.41599922	-9.96924210	3.95238662
29.41999922	-9.96924210	3.95238662
29.42399922	-9.96924210	3.95238662
29.42799922	-9.96924210	3.95238662
29.43199922	-9.96924210	0.00000000
29.43599922	-9.96924210	3.95238662
29.43999922	-9.96924210	3.95238662
29.44399922	-9.96924210	0.00000000
29.44799922	-9.96924210	3.95238662
29.45199922	-9.96924210	3.95238662
29.45599922	-9.96924210	3.95238662
29.45999922	-9.96924210	3.95238662
29.46399922	-9.96924210	3.95238662
29.46799922	-9.96924210	3.95238662
29.47199922	-9.96924210	3.95238662
29.47599922	-9.96924210	3.95238662
29.47999922	-9.96924210	3.95238662
29.48399922	-9.96924210	0.00000000
29.48799922	-9.96924210	3.95238662
29.49199922	-9.96924210	3.95238662
29.49599922	-9.96924210	3.95238662
29.49999922	-9.96924210	0.00000000
29.50399922	-9.96924210	3.95238662
29.50799922	-9.96924210	3.95238662
29.51199922	-9.96924210	3.95238662
29.51599922	-9.96924210	3.95238662
29.51999922	-9.96924210	3.95238662
29.52399922	-9.96924210	3.95238662
29.52799922	-9.96924210	3.95238662
29.53199922	-9.96924210	3.95238662
29.53599922	-9.96924210	3.95238662
29.53999922	-9.96924210	3.95238662
29.54399922	-9.96924210	0.00000000
29.54799922	-9.96924210	0.00000000
29.55199922	-9.96924210	3.95238662
29.55599922	-9.96924210	3.95238662
29.55999922	-9.96924210	3.95238662
29.56399922	-9.96924210	3.95238662
29.56799922	-9.96924210	3.95238662
29.57199922	-9.96924210	0.00000000
29.57599922	-9.96924210	3.95238662
29.57999922	-9.96924210	3.95238662
29.58399922	-9.96924210	3.95238662
29.58799922	-9.96924210	0.00000000
29.59199922	-9.96924210	3.95238662
29.59599922	-9.96924210	3.95238662
29.59999922	-9.96924210	0.00000000
29.60399922	-9.96924210	3.95238662
29.60799922	-10.13041306	3.95238662
29.61199922	-9.96924210	3.95238662
29.61599922	-10.13041306	3.95238662
29.61999922	-9.96924210	3.95238662
29.62399922	-10.13041306	0.00000000
29.62799922	-9.96924210	0.00000000
29.63199922	-10.13041306	3.95238662
29.63599922	-10.13041306	3.95238662
29.63999922	-10.13041306	3.95238662
29.64399922	-10.13041306	3.95238662
29.64799922	-10.13041306	3.95238662
29.65199922	-10.13041306	0.00000000
29.65599922	-10.13041306	0.00000000
29.65999922	-10.13041306	3.95238662
29.66399922	-10.13041306	3.95238662
29.66799922	-10.13041306	3.95238662
29.67199921	-10.13041306	3.95238662
29.67599921	-10.13041306	3.95238662
29.67999921	-10.13041306	3.95238662
29.68399921	-10.13041306	3.95238662
29.68799921	-10.13041306	3.95238662
29.69199921	-10.13041306	3.95238662
29.69599921	-10.13041306	3.95238662
29.69999921	-10.13041306	3.95238662
29.70399921	-10.13041306	3.95238662
29.70799921	-10.13041306	3.95238662
29.71199921	-10.13041306	3.95238662
29.71599921	-10.13041306	3.95238662
29.71999921	-10.13041306	3.95238662
29.72399921	-10.13041306	0.00000000
29.72799921	-10.13041306	3.95238662
29.73199921	-10.13041306	3.95238662
29.73599921	-10.13041306	3.95238662
29.73999921	-10.13041306	3.95238662
29.74399921	-10.13041306	3.95238662
29.74799921	-10.13041306	3.95238662
29.75199921	-10.13041306	3.95238662
29.75599921	-10.13041306	3.95238662
29.75999921	-10.13041306	3.95238662
29.76399921	-10.13041306	0.00000000
29.76799921	-10.13041306	3.95238662
29.77199921	-10.13041306	3.95238662
29.77599921	-10.13041306	0.00000000
29.77999921	-9.96924210	3.95238662
29.78399921	-10.13041306	3.95238662
29.78799921	-10.13041306	3.95238662
29.79199921	-10.13041306	3.95238662
29.79599921	-10.13041306	3.95238662
29.79999921	-10.13041306	3.95238662
29.80399921	-9.96924210	3.95238662
29.80799921	-9.96924210	3.95238662
29.81199921	-10.13041306	3.95238662
29.81599921	-10.13041306	3.95238662
29.81999921	-10.13041306	3.95238662
29.82399921	-9.96924210	3.95238662
29.82799921	-10.13041306	3.95238662
29.83199921	-10.13041306	3.95238662
29.83599921	-9.96924210	3.95238662
29.83999921	-9.96924210	3.95238662
29.84399921	-9.96924210	3.95238662
29.84799921	-9.96924210	0.00000000
29.85199921	-9.96924210	3.95238662
29.85599921	-9.96924210	3.95238662
29.85999921	-9.96924210	3.95238662
29.86399921	-9.96924210	3.95238662
29.86799921	-9.96924210	3.95238662
29.87199921	-9.96924210	3.95238662
29.87599921	-9.96924210	3.95238662
29.87999921	-9.96924210	3.95238662
29.88399921	-9.96924210	3.95238662
29.88799921	-9.96924210	0.00000000
29.89199921	-9.96924210	3.95238662
29.89599921	-9.96924210	3.95238662
29.89999921	-9.96924210	3.95238662
29.90399921	-9.96924210	0.00000000
29.90799921	-9.96924210	3.95238662
29.91199921	-9.96924210	7.90477324
29.91599921	-9.96924210	3.95238662
29.91999921	-9.96924210	3.95238662
29.92399921	-9.96924210	3.95238662
29.92799921	-9.96924210	3.95238662
29.93199921	-9.96924210	3.95238662
29.93599921	-9.96924210	3.95238662
29.93999921	-9.96924210	0.00000000
29.94399921	-9.96924210	3.95238662
29.94799921	-9.96924210	0.00000000
29.95199921	-9.96924210	3.95238662
29.95599921	-9.96924210	3.95238662
29.95999921	-9.96924210	0.00000000
29.96399921	-9.96924210	3.95238662
29.96799921	-9.96924210	3.95238662
29.97199921	-9.96924210	3.95238662
29.97599921	-9.96924210	3.95238662
29.97999921	-9.96924210	3.95238662
29.98399921	-9.96924210	3.95238662
